Wavenumber,Calcite_01,Calcite_02,Calcite_03,Calcite_04,Calcite_05,Calcite_06,Calcite_07,Calcite_08,Calcite_09,Calcite_10,Calcite_11,Calcite_12,Calcite_13,Calcite_14,Calcite_15,Calcite_16,Calcite_17,Calcite_18,Calcite_19,Calcite_20,Quartz_01,Quartz_02,Quartz_03,Quartz_04,Quartz_05,Quartz_06,Quartz_07,Quartz_08,Quartz_09,Quartz_10,Quartz_11,Quartz_12,Quartz_13,Quartz_14,Quartz_15,Quartz_16,Quartz_17,Quartz_18,Quartz_19,Quartz_20,TiO2_Anatase_01,TiO2_Anatase_02,TiO2_Anatase_03,TiO2_Anatase_04,TiO2_Anatase_05,TiO2_Anatase_06,TiO2_Anatase_07,TiO2_Anatase_08,TiO2_Anatase_09,TiO2_Anatase_10,TiO2_Anatase_11,TiO2_Anatase_12,TiO2_Anatase_13,TiO2_Anatase_14,TiO2_Anatase_15,TiO2_Anatase_16,TiO2_Anatase_17,TiO2_Anatase_18,TiO2_Anatase_19,TiO2_Anatase_20
775.500770,0.000000,0.000000,0.054152,0.000000,0.026157,0.020318,0.024766,0.000000,0.000000,0.000000,0.002585,0.002256,0.000000,0.000000,0.000000,0.000000,0.000000,0.007654,0.000000,0.010698,0.014838,0.018089,0.036117,0.049117,0.031701,0.052691,0.024271,0.018452,0.050084,0.039157,0.053189,0.030436,0.042520,0.034615,0.034040,0.062343,0.035655,0.019534,0.054228,0.059945,0.029226,0.001662,0.009922,0.000000,0.001185,0.005602,0.016377,0.000000,0.003114,0.011115,0.041396,0.049895,0.051844,0.015818,0.001757,0.019199,0.014719,0.000000,0.027067,0.011398
780.431433,0.000000,0.023036,0.034331,0.006420,0.029486,0.000000,0.041637,0.016270,0.018322,0.002843,0.017124,0.000000,0.012173,0.000000,0.005462,0.010152,0.000000,0.027070,0.049756,0.021788,0.031437,0.055385,0.041641,0.045333,0.059120,0.034607,0.089031,0.053712,0.075590,0.063456,0.065933,0.049997,0.063591,0.095902,0.058710,0.072736,0.058012,0.063281,0.029479,0.010351,0.000000,0.017527,0.008328,0.013902,0.046513,0.028958,0.054932,0.031890,0.039281,0.000000,0.025868,0.030668,0.005115,0.000000,0.003928,0.022509,0.008490,0.024874,0.009372,0.000000
785.362096,0.026227,0.008170,0.000000,0.018684,0.031269,0.000000,0.015634,0.009987,0.015630,0.003548,0.006232,0.000000,0.000000,0.000000,0.029965,0.028233,0.000000,0.000000,0.015382,0.000000,0.084016,0.087272,0.081817,0.083254,0.097474,0.085293,0.104605,0.069076,0.117366,0.073494,0.110982,0.080764,0.112385,0.077615,0.067476,0.069851,0.066284,0.111685,0.079575,0.054293,0.000000,0.000000,0.000000,0.055310,0.010320,0.006199,0.000000,0.000000,0.000000,0.000000,0.007486,0.029876,0.000000,0.000000,0.000000,0.001263,0.000000,0.000000,0.000000,0.025886
790.292758,0.000498,0.016352,0.008235,0.023296,0.000000,0.014040,0.014358,0.026188,0.000000,0.020125,0.006952,0.000627,0.000000,0.034214,0.000000,0.000000,0.001308,0.000000,0.003370,0.000000,0.170155,0.118596,0.110425,0.113854,0.201203,0.157568,0.188468,0.179902,0.149192,0.118736,0.104905,0.127390,0.169945,0.191968,0.164217,0.100619,0.152171,0.179795,0.144365,0.116750,0.000000,0.009549,0.011005,0.000000,0.022680,0.013690,0.000000,0.033657,0.012139,0.000000,0.000000,0.000000,0.009657,0.051010,0.016478,0.007389,0.000000,0.000000,0.000000,0.024231
795.223421,0.020390,0.011638,0.001066,0.014888,0.040017,0.035321,0.004004,0.020160,0.018308,0.000000,0.000000,0.000000,0.000000,0.000000,0.018219,0.000000,0.000000,0.004913,0.000000,0.000000,0.176338,0.155682,0.192377,0.196856,0.243765,0.220537,0.169693,0.236358,0.231150,0.194160,0.188406,0.200764,0.209419,0.197152,0.253322,0.202698,0.170513,0.227405,0.197125,0.192317,0.000000,0.000000,0.024044,0.036427,0.004622,0.022852,0.013623,0.000000,0.009923,0.000000,0.000000,0.000829,0.000000,0.022847,0.014730,0.023445,0.000000,0.000000,0.000000,0.025306
800.154083,0.003023,0.020954,0.006550,0.027427,0.005627,0.000000,0.000000,0.000000,0.007176,0.002222,0.000000,0.003875,0.000000,0.000000,0.013163,0.005017,0.003110,0.000675,0.003247,0.003156,0.107304,0.156648,0.166611,0.096901,0.137137,0.131016,0.130826,0.183520,0.146929,0.158868,0.154774,0.094954,0.136573,0.150468,0.183836,0.154134,0.131618,0.153853,0.144349,0.137623,0.015473,0.000000,0.003515,0.000000,0.010256,0.007666,0.000000,0.000000,0.013806,0.013207,0.003100,0.011990,0.000290,0.015263,0.033575,0.013340,0.000000,0.004016,0.020777,0.038093
805.084746,0.000000,0.010152,0.000000,0.000000,0.000000,0.000000,0.013443,0.003240,0.000000,0.000000,0.009029,0.000000,0.000000,0.000000,0.002642,0.000000,0.013763,0.000000,0.000000,0.052248,0.080104,0.072020,0.095593,0.078643,0.042823,0.078017,0.069251,0.078595,0.089645,0.082146,0.060511,0.065279,0.082080,0.070363,0.093516,0.101028,0.071284,0.089650,0.088928,0.084099,0.022560,0.021683,0.000000,0.001271,0.012039,0.006778,0.024836,0.011625,0.012838,0.000000,0.002102,0.008227,0.000000,0.013266,0.000000,0.002267,0.015607,0.000000,0.008618,0.005843
810.015408,0.000000,0.031630,0.000000,0.013579,0.000000,0.022966,0.010567,0.004154,0.000000,0.009125,0.000000,0.000000,0.000000,0.000000,0.012979,0.045173,0.000000,0.000000,0.010167,0.003052,0.044523,0.020087,0.056747,0.029699,0.066153,0.047394,0.038424,0.037438,0.047589,0.067708,0.024700,0.010319,0.048892,0.053678,0.065008,0.044630,0.040261,0.048631,0.066546,0.080258,0.012535,0.039299,0.054228,0.025081,0.003910,0.029021,0.000000,0.001577,0.006634,0.012563,0.004116,0.000000,0.000000,0.006755,0.038846,0.015271,0.000000,0.000000,0.013896,0.011432
814.946071,0.000000,0.016962,0.012690,0.000000,0.013933,0.032775,0.016689,0.000000,0.035761,0.010972,0.007809,0.000000,0.000000,0.010516,0.000000,0.021665,0.000000,0.000000,0.005332,0.025698,0.018590,0.026116,0.030371,0.024815,0.021806,0.000000,0.015416,0.051076,0.033086,0.023901,0.039408,0.041073,0.000000,0.037956,0.061775,0.048369,0.034495,0.037630,0.020341,0.032539,0.000000,0.011061,0.015844,0.015895,0.026094,0.026292,0.030785,0.024601,0.000526,0.010906,0.006399,0.050447,0.000000,0.027109,0.029514,0.012176,0.032774,0.000000,0.000000,0.000000
819.876733,0.002366,0.016323,0.008178,0.022986,0.003929,0.000000,0.049648,0.000000,0.031841,0.027180,0.000000,0.024965,0.007491,0.000000,0.015242,0.008961,0.027923,0.000000,0.041917,0.022263,0.022558,0.000000,0.005045,0.016801,0.026387,0.034103,0.010088,0.024585,0.015594,0.039519,0.025753,0.000000,0.023482,0.014366,0.052805,0.003713,0.011541,0.063292,0.025964,0.000000,0.030178,0.018890,0.015123,0.027796,0.031301,0.050731,0.027064,0.020517,0.002640,0.015408,0.000000,0.052661,0.012795,0.022919,0.024807,0.007273,0.000000,0.000000,0.000000,0.001828
824.807396,0.000000,0.016613,0.025677,0.011967,0.000000,0.000000,0.016417,0.022507,0.036984,0.023925,0.000000,0.005884,0.026509,0.000000,0.000000,0.000000,0.002054,0.001079,0.002336,0.045017,0.011960,0.012214,0.027302,0.000000,0.036035,0.022719,0.000000,0.026362,0.027847,0.047941,0.032050,0.000000,0.000000,0.001990,0.000000,0.021128,0.015497,0.000000,0.036011,0.026498,0.028091,0.011004,0.000000,0.030466,0.026947,0.011677,0.000000,0.000000,0.000000,0.014635,0.013735,0.020940,0.008834,0.036670,0.004373,0.001970,0.013782,0.000000,0.021832,0.000000
829.738059,0.000000,0.000000,0.005464,0.001712,0.025970,0.031258,0.010904,0.000000,0.000000,0.012498,0.014279,0.010984,0.000000,0.016044,0.000000,0.021439,0.010014,0.023048,0.028043,0.009025,0.023757,0.040928,0.006844,0.062523,0.024503,0.021263,0.003492,0.000000,0.033675,0.000000,0.017816,0.013671,0.000000,0.007360,0.025530,0.000000,0.025655,0.040960,0.009892,0.047644,0.020607,0.000000,0.022849,0.001809,0.005466,0.000000,0.000000,0.002539,0.000000,0.022192,0.008840,0.013249,0.007373,0.000000,0.020797,0.017481,0.033679,0.035555,0.025121,0.000000
834.668721,0.000000,0.006253,0.046266,0.030096,0.000000,0.001508,0.031295,0.022817,0.000000,0.013850,0.000000,0.008421,0.002027,0.004733,0.035942,0.016998,0.023304,0.046599,0.029756,0.018690,0.013824,0.000000,0.000000,0.000000,0.014605,0.000000,0.012456,0.000000,0.005115,0.000000,0.037708,0.000000,0.056982,0.017682,0.003966,0.048431,0.038509,0.026783,0.000000,0.048473,0.049298,0.009143,0.000000,0.000000,0.001309,0.000000,0.027316,0.005871,0.008069,0.000000,0.021503,0.005246,0.002282,0.022883,0.002478,0.001473,0.000000,0.010473,0.009767,0.000000
839.599384,0.000000,0.004556,0.000000,0.021642,0.000000,0.025281,0.000000,0.009966,0.020270,0.011454,0.000000,0.000000,0.016596,0.000000,0.000000,0.000000,0.000000,0.035861,0.046265,0.003395,0.000000,0.018854,0.023791,0.011745,0.019552,0.011383,0.021469,0.014275,0.028241,0.023114,0.026701,0.014916,0.007164,0.029657,0.007318,0.006246,0.016740,0.005027,0.029821,0.011257,0.000000,0.025247,0.024521,0.017669,0.000000,0.015471,0.000000,0.036922,0.007759,0.000000,0.000000,0.000000,0.037247,0.014645,0.026367,0.000000,0.000000,0.027198,0.008524,0.010841
844.530046,0.031707,0.012976,0.008585,0.000000,0.017019,0.004249,0.000000,0.002279,0.000000,0.011521,0.000000,0.000000,0.017973,0.021464,0.000000,0.000000,0.000000,0.012107,0.003759,0.000000,0.000795,0.000000,0.000000,0.000000,0.026995,0.014653,0.000000,0.007110,0.004411,0.066232,0.018027,0.002410,0.011503,0.042144,0.018871,0.000000,0.023203,0.016122,0.027503,0.014026,0.000000,0.011197,0.008739,0.015509,0.031334,0.000000,0.004725,0.005172,0.009432,0.021568,0.023351,0.017411,0.000000,0.026299,0.007619,0.000000,0.000000,0.000000,0.022887,0.000000
849.460709,0.000000,0.000000,0.000000,0.009955,0.015387,0.000000,0.000000,0.014507,0.000000,0.037342,0.003567,0.014494,0.002881,0.021486,0.028523,0.000000,0.051908,0.038797,0.022341,0.000000,0.001140,0.001644,0.000000,0.003768,0.023859,0.024298,0.000000,0.000000,0.022369,0.018588,0.006182,0.043867,0.008721,0.000000,0.022663,0.031639,0.018091,0.026347,0.031267,0.016356,0.000000,0.000568,0.000000,0.036509,0.006852,0.000000,0.012788,0.024291,0.000000,0.000000,0.028790,0.009286,0.000000,0.020664,0.000000,0.008261,0.005324,0.000000,0.044262,0.000000
854.391371,0.000000,0.038714,0.000000,0.000000,0.022401,0.000000,0.000000,0.013388,0.000000,0.000000,0.051573,0.018751,0.003957,0.000000,0.000000,0.003576,0.002685,0.002904,0.000000,0.000000,0.014100,0.000000,0.021304,0.032225,0.049258,0.000000,0.000000,0.000000,0.008670,0.008395,0.024604,0.000000,0.000000,0.020943,0.007258,0.025595,0.037403,0.000000,0.013817,0.020452,0.000000,0.000000,0.000000,0.000000,0.000000,0.026499,0.020049,0.005054,0.000000,0.000000,0.016163,0.020422,0.037820,0.000000,0.004238,0.000000,0.025450,0.000000,0.016457,0.000000
859.322034,0.007959,0.011220,0.027809,0.028512,0.000000,0.031553,0.015528,0.026637,0.037280,0.006386,0.000000,0.010217,0.037924,0.001028,0.000000,0.021314,0.000000,0.000000,0.000000,0.032692,0.013734,0.018805,0.023882,0.000000,0.000000,0.016767,0.000000,0.022648,0.025994,0.031814,0.000146,0.000000,0.041589,0.004590,0.000000,0.032247,0.044789,0.017462,0.002331,0.007046,0.017689,0.016082,0.005534,0.024465,0.000000,0.000000,0.004970,0.000000,0.044266,0.000000,0.000000,0.027150,0.014010,0.010063,0.000000,0.000000,0.039496,0.013376,0.009958,0.000000
864.252696,0.027219,0.000000,0.000000,0.054165,0.022170,0.030867,0.000000,0.000000,0.023061,0.015212,0.002150,0.007730,0.000000,0.023971,0.010442,0.023863,0.000920,0.046660,0.003419,0.012108,0.000000,0.007094,0.000000,0.004072,0.000000,0.039230,0.003472,0.000226,0.044549,0.005956,0.028257,0.017440,0.000000,0.012437,0.007713,0.000000,0.000000,0.024458,0.039590,0.000860,0.009692,0.001391,0.000000,0.015238,0.026311,0.000000,0.000000,0.000000,0.015225,0.000000,0.000000,0.048503,0.000000,0.037418,0.021199,0.027674,0.000000,0.030161,0.005804,0.000000
869.183359,0.000000,0.000000,0.013473,0.000084,0.011390,0.000000,0.034359,0.000707,0.012202,0.029963,0.000000,0.007217,0.000000,0.000000,0.027912,0.015971,0.000000,0.000000,0.008076,0.004220,0.003361,0.000000,0.007252,0.015206,0.000329,0.000000,0.003599,0.018043,0.014111,0.000000,0.031358,0.009016,0.020809,0.017399,0.000000,0.013831,0.018284,0.000000,0.034534,0.036097,0.000000,0.024064,0.000000,0.001267,0.007241,0.008685,0.019329,0.009702,0.022238,0.024338,0.007852,0.009226,0.000000,0.023563,0.003654,0.000000,0.030411,0.005064,0.020362,0.004426
874.114022,0.000000,0.004444,0.002833,0.010822,0.034455,0.000000,0.030420,0.000425,0.007918,0.000000,0.019512,0.000000,0.000000,0.000000,0.017811,0.020592,0.000000,0.000000,0.000000,0.007358,0.011715,0.000000,0.015618,0.008274,0.025494,0.000000,0.004629,0.037145,0.001145,0.000000,0.027568,0.014686,0.001716,0.025262,0.042047,0.030351,0.010850,0.016058,0.026640,0.035532,0.026765,0.000000,0.021685,0.000000,0.025552,0.027178,0.012608,0.014188,0.010583,0.026409,0.015434,0.013940,0.000000,0.000000,0.000000,0.000000,0.001504,0.000000,0.007014,0.014961
879.044684,0.000000,0.007961,0.000000,0.005031,0.000000,0.037129,0.016932,0.038918,0.000000,0.015978,0.000000,0.005135,0.012606,0.021275,0.042070,0.000000,0.000000,0.000393,0.001039,0.000000,0.025131,0.000000,0.004385,0.013055,0.014465,0.000000,0.014750,0.013225,0.002107,0.031378,0.000000,0.001224,0.034371,0.018442,0.000000,0.003453,0.034224,0.038414,0.003978,0.008842,0.004298,0.021055,0.000000,0.000000,0.015531,0.020154,0.024075,0.009863,0.019569,0.000000,0.018539,0.005248,0.003034,0.000000,0.052239,0.028189,0.000000,0.000287,0.015443,0.026572
883.975347,0.000000,0.000000,0.000000,0.015940,0.006706,0.000000,0.000000,0.022042,0.000000,0.025315,0.000000,0.000588,0.000356,0.000000,0.009539,0.000000,0.005413,0.031443,0.021622,0.006542,0.010375,0.026469,0.000000,0.000000,0.025670,0.000000,0.023675,0.009271,0.020566,0.000000,0.018427,0.023378,0.026733,0.010945,0.021061,0.013478,0.000000,0.016925,0.014511,0.000000,0.000000,0.000000,0.000000,0.000000,0.028802,0.000000,0.000000,0.028507,0.024430,0.000000,0.010782,0.015845,0.006594,0.032043,0.008596,0.000000,0.022652,0.021491,0.021425,0.022743
888.906009,0.015231,0.011390,0.000000,0.021310,0.000000,0.000000,0.014235,0.000000,0.015165,0.001857,0.026262,0.006093,0.038709,0.000000,0.022430,0.027845,0.005586,0.000000,0.000386,0.006486,0.039556,0.000000,0.013132,0.000000,0.000000,0.000000,0.021141,0.000000,0.000634,0.000000,0.017098,0.012434,0.013072,0.037956,0.012141,0.002601,0.000000,0.000000,0.000000,0.000000,0.000000,0.005830,0.000000,0.034725,0.016797,0.019194,0.032365,0.018508,0.031023,0.000000,0.000000,0.000000,0.035104,0.012233,0.031111,0.002012,0.000000,0.029646,0.000000,0.005058
893.836672,0.001625,0.000000,0.000000,0.032968,0.000000,0.005383,0.017769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013734,0.015879,0.019353,0.006036,0.019036,0.006282,0.013357,0.008154,0.000000,0.006220,0.031824,0.012132,0.028592,0.026661,0.021500,0.025831,0.029874,0.000000,0.015947,0.010194,0.000860,0.000000,0.000000,0.000000,0.000000,0.000000,0.045551,0.030314,0.006862,0.000000,0.000000,0.013492,0.038407,0.005263,0.005255,0.004310,0.038854,0.000000,0.019047,0.000000,0.000000,0.000000,0.000000,0.033238,0.000575
898.767334,0.003386,0.019846,0.017737,0.000000,0.000000,0.003421,0.000000,0.000000,0.026284,0.003568,0.001588,0.000000,0.019461,0.000000,0.014938,0.000000,0.000000,0.000000,0.000000,0.023794,0.018431,0.011905,0.007000,0.000000,0.021725,0.000000,0.017397,0.000000,0.014522,0.009397,0.000000,0.000000,0.025381,0.010991,0.000000,0.030768,0.029933,0.000000,0.013862,0.000000,0.001429,0.026048,0.000000,0.001696,0.036190,0.010853,0.000000,0.016672,0.015933,0.029995,0.009049,0.019300,0.010510,0.000000,0.016413,0.009702,0.026358,0.002202,0.049276,0.003122
903.697997,0.000000,0.000000,0.015982,0.038291,0.023243,0.003697,0.009550,0.005478,0.000000,0.000000,0.000000,0.010439,0.021657,0.014362,0.039240,0.014798,0.000000,0.000000,0.034565,0.000000,0.000082,0.000000,0.025103,0.018725,0.009146,0.000000,0.000000,0.000000,0.025243,0.028337,0.000000,0.010517,0.028707,0.030504,0.001065,0.000000,0.009644,0.030668,0.017807,0.003229,0.000000,0.000000,0.020062,0.007373,0.000000,0.000000,0.015065,0.000000,0.021698,0.000000,0.000000,0.000000,0.020395,0.029520,0.000000,0.000000,0.010598,0.000000,0.000000,0.006460
908.628659,0.010417,0.009438,0.000000,0.000000,0.000000,0.000000,0.016045,0.009187,0.000000,0.021966,0.000000,0.000000,0.034321,0.000000,0.021199,0.021065,0.020770,0.009775,0.042014,0.011728,0.000000,0.025177,0.010495,0.006765,0.002865,0.023919,0.000000,0.006092,0.000000,0.000000,0.009059,0.001889,0.023080,0.000000,0.003751,0.006829,0.016696,0.009654,0.021953,0.000000,0.003490,0.000211,0.010336,0.016316,0.038922,0.000000,0.002110,0.025701,0.000000,0.018712,0.016820,0.010008,0.020754,0.006316,0.020287,0.023865,0.005926,0.000000,0.026864,0.000000
913.559322,0.000000,0.027869,0.000000,0.015224,0.000000,0.000050,0.007303,0.046841,0.027779,0.000000,0.000000,0.000000,0.000000,0.022576,0.015290,0.018833,0.000000,0.008656,0.013118,0.032439,0.007464,0.005130,0.000000,0.034146,0.014967,0.012630,0.018237,0.000000,0.000000,0.000000,0.034900,0.013078,0.006247,0.000000,0.000108,0.016424,0.011991,0.011434,0.014046,0.012828,0.012273,0.023398,0.000000,0.019642,0.014841,0.011811,0.000000,0.000000,0.006483,0.016001,0.029566,0.031265,0.004009,0.006599,0.014500,0.000975,0.009737,0.000000,0.000000,0.017980
918.489985,0.000000,0.056669,0.009581,0.031223,0.018798,0.000000,0.031768,0.000000,0.001915,0.042542,0.018256,0.002910,0.033026,0.000000,0.000000,0.007653,0.028895,0.000000,0.007366,0.000000,0.013935,0.044873,0.007841,0.007063,0.039734,0.006588,0.016831,0.023997,0.000000,0.000357,0.000000,0.000000,0.022590,0.035855,0.005406,0.006913,0.009580,0.009422,0.047741,0.000000,0.013796,0.024214,0.000000,0.006207,0.000000,0.002360,0.000000,0.002815,0.013013,0.000000,0.000000,0.021698,0.000000,0.000000,0.049826,0.020094,0.000000,0.025312,0.025812,0.007955
923.420647,0.000000,0.000000,0.002806,0.023349,0.021058,0.011866,0.025433,0.024226,0.014598,0.013177,0.018089,0.000000,0.005771,0.005572,0.006034,0.000000,0.012106,0.000000,0.040331,0.003367,0.011186,0.036238,0.039859,0.008722,0.000000,0.000000,0.044712,0.000000,0.016209,0.000000,0.026145,0.020451,0.000000,0.007601,0.011745,0.021131,0.011949,0.000169,0.000000,0.000000,0.000000,0.006663,0.000000,0.002901,0.003267,0.012383,0.009931,0.000000,0.000000,0.022446,0.018726,0.000000,0.014991,0.012753,0.000000,0.000735,0.015933,0.000000,0.000000,0.003917
928.351310,0.000000,0.002307,0.023234,0.000000,0.021121,0.000000,0.000000,0.013667,0.000000,0.000000,0.000000,0.034145,0.003803,0.000000,0.000000,0.013349,0.000000,0.000000,0.018615,0.011053,0.008118,0.001443,0.000000,0.008841,0.038718,0.000431,0.003333,0.015852,0.000000,0.002401,0.013065,0.000000,0.015826,0.000000,0.001789,0.000000,0.000000,0.044431,0.035145,0.001204,0.039768,0.020747,0.000000,0.000000,0.000000,0.000000,0.008778,0.021915,0.000000,0.025169,0.000000,0.021337,0.020405,0.016504,0.009285,0.000000,0.039097,0.011424,0.036129,0.000000
933.281972,0.026782,0.000000,0.052653,0.000000,0.000000,0.000915,0.006035,0.000000,0.000000,0.001863,0.012220,0.013529,0.000292,0.000000,0.026787,0.037816,0.016695,0.023473,0.000000,0.028004,0.000000,0.003125,0.000166,0.000000,0.015187,0.002678,0.000000,0.000757,0.021534,0.003537,0.044474,0.021861,0.018005,0.024714,0.017703,0.026483,0.000000,0.025672,0.005434,0.000000,0.000000,0.000000,0.005564,0.005704,0.018925,0.030247,0.007734,0.030925,0.026759,0.011974,0.000000,0.015929,0.006395,0.000000,0.037257,0.000000,0.005240,0.007169,0.029042,0.031112
938.212635,0.000000,0.025126,0.020178,0.002691,0.002551,0.003694,0.000000,0.003387,0.014843,0.000000,0.000000,0.012824,0.000000,0.023532,0.000149,0.008875,0.000000,0.014601,0.000000,0.019073,0.000000,0.000000,0.000000,0.015637,0.000000,0.014727,0.012241,0.001810,0.000000,0.022151,0.016303,0.015780,0.007437,0.031711,0.022940,0.000000,0.010412,0.039792,0.028753,0.014432,0.018176,0.000000,0.011837,0.004084,0.021499,0.020845,0.000000,0.000000,0.014197,0.000143,0.004628,0.000000,0.001337,0.000649,0.000000,0.034399,0.016287,0.000000,0.000000,0.036934
943.143297,0.008297,0.000000,0.004544,0.010290,0.022287,0.029967,0.014497,0.000000,0.000000,0.018334,0.005532,0.000000,0.000000,0.025490,0.019827,0.000000,0.011910,0.010761,0.000000,0.004546,0.000518,0.000000,0.011341,0.000000,0.022159,0.003901,0.000000,0.006632,0.000000,0.005121,0.000000,0.000000,0.000000,0.000000,0.000227,0.002467,0.003325,0.000000,0.000000,0.003848,0.005819,0.026972,0.020657,0.000000,0.000000,0.042960,0.000000,0.000000,0.005367,0.023592,0.043426,0.016015,0.032668,0.019105,0.024073,0.013874,0.009552,0.000000,0.001565,0.000000
948.073960,0.002619,0.002691,0.002256,0.032072,0.000000,0.013382,0.000000,0.007371,0.024806,0.038381,0.006462,0.000000,0.000000,0.028948,0.000000,0.012814,0.030070,0.015496,0.051078,0.017709,0.013822,0.019917,0.000000,0.000000,0.011121,0.019280,0.000000,0.000000,0.006489,0.000000,0.005836,0.013181,0.007723,0.000000,0.023132,0.000237,0.000000,0.024256,0.050874,0.032189,0.010482,0.000000,0.000000,0.001049,0.000000,0.000000,0.000000,0.000000,0.000000,0.012024,0.020299,0.000000,0.004184,0.000000,0.009168,0.006537,0.027858,0.000000,0.000000,0.040023
953.004622,0.000000,0.011107,0.000000,0.000000,0.000000,0.004904,0.021025,0.024867,0.000000,0.007900,0.014972,0.000000,0.015358,0.004077,0.047282,0.000000,0.046663,0.000000,0.000000,0.027592,0.022283,0.001628,0.013135,0.047580,0.032246,0.000000,0.030791,0.000000,0.000000,0.015676,0.015308,0.000000,0.000000,0.010440,0.011059,0.014768,0.000000,0.025349,0.037784,0.000404,0.000000,0.017991,0.011023,0.028478,0.035137,0.022015,0.006747,0.000000,0.009568,0.004950,0.005910,0.003033,0.006755,0.016931,0.015364,0.031921,0.017131,0.000000,0.046313,0.002749
957.935285,0.000000,0.000000,0.000000,0.020325,0.019174,0.016774,0.011595,0.000000,0.000000,0.028692,0.000000,0.002144,0.007671,0.007826,0.000000,0.011153,0.006484,0.015731,0.064424,0.016178,0.000000,0.000000,0.018853,0.000000,0.000000,0.017252,0.040504,0.000000,0.000000,0.026740,0.033208,0.016332,0.000000,0.017544,0.000068,0.003206,0.028661,0.000000,0.000000,0.005692,0.000000,0.004021,0.000000,0.020480,0.019268,0.016178,0.001352,0.002602,0.066758,0.009917,0.030802,0.000000,0.033372,0.026798,0.000000,0.000000,0.000000,0.011309,0.040021,0.021465
