Wavenumber,Silicon_01,Silicon_02,Silicon_03,Silicon_04,Silicon_05,Silicon_06,Silicon_07,Silicon_08,Silicon_09,Silicon_10,Silicon_11,Silicon_12,Silicon_13,Silicon_14,Silicon_15,Silicon_16,Silicon_17,Silicon_18,Silicon_19,Silicon_20,Diamond_01,Diamond_02,Diamond_03,Diamond_04,Diamond_05,Diamond_06,Diamond_07,Diamond_08,Diamond_09,Diamond_10,Diamond_11,Diamond_12,Diamond_13,Diamond_14,Diamond_15,Diamond_16,Diamond_17,Diamond_18,Diamond_19,Diamond_20,Graphene_01,Graphene_02,Graphene_03,Graphene_04,Graphene_05,Graphene_06,Graphene_07,Graphene_08,Graphene_09,Graphene_10,Graphene_11,Graphene_12,Graphene_13,Graphene_14,Graphene_15,Graphene_16,Graphene_17,Graphene_18,Graphene_19,Graphene_20
1041.756549,0.018949,0.020927,0.000000,0.009214,0.000000,0.002439,0.007794,0.000000,0.009970,0.000000,0.000000,0.032923,0.000000,0.000000,0.029296,0.000000,0.049938,0.011786,0.014693,0.000000,0.000000,0.015863,0.016702,0.045185,0.029648,0.003544,0.000000,0.030399,0.041659,0.031697,0.010230,0.000000,0.000000,0.000000,0.000000,0.000000,0.012422,0.002916,0.023839,0.023004,0.035368,0.000000,0.000000,0.033472,0.011098,0.003483,0.042677,0.020507,0.000000,0.027498,0.000000,0.000000,0.004366,0.026686,0.000000,0.048240,0.000000,0.012637,0.005291,0.000000
1046.687211,0.023308,0.009560,0.037211,0.028153,0.026388,0.005098,0.032196,0.000000,0.000000,0.003989,0.000000,0.013978,0.000000,0.000000,0.012987,0.029253,0.004351,0.014548,0.000000,0.006766,0.000000,0.011464,0.013619,0.008331,0.000000,0.038967,0.000000,0.000000,0.021148,0.000000,0.031887,0.000832,0.000000,0.009973,0.000836,0.000000,0.002383,0.005013,0.000000,0.018429,0.021676,0.043487,0.000000,0.000000,0.000000,0.037257,0.026981,0.000000,0.009973,0.019004,0.000000,0.000000,0.027339,0.008188,0.025092,0.048378,0.003045,0.000000,0.021168,0.015998
1051.617874,0.024250,0.000000,0.016773,0.009607,0.039661,0.031233,0.025790,0.001863,0.000000,0.012808,0.008891,0.019199,0.000000,0.030185,0.020741,0.023490,0.000000,0.045998,0.046289,0.000000,0.030421,0.024888,0.000000,0.000000,0.018412,0.029485,0.025578,0.032778,0.008932,0.013162,0.021855,0.000000,0.002531,0.000000,0.000000,0.002717,0.000000,0.000000,0.010171,0.003020,0.000000,0.000000,0.006127,0.000000,0.000000,0.028410,0.008938,0.000000,0.000000,0.000000,0.002787,0.000000,0.009726,0.016602,0.009260,0.001801,0.002336,0.031369,0.034185,0.030252
1056.548536,0.025920,0.022451,0.039885,0.016254,0.000000,0.014490,0.000000,0.005497,0.017197,0.027545,0.056953,0.016745,0.000000,0.000000,0.000000,0.000000,0.012260,0.005802,0.006394,0.000000,0.027563,0.025263,0.005531,0.002532,0.028894,0.000000,0.000000,0.000000,0.001791,0.001930,0.006783,0.000000,0.000000,0.000000,0.011065,0.018949,0.016308,0.011467,0.000000,0.019594,0.016068,0.039338,0.009628,0.025695,0.000000,0.018048,0.009737,0.023030,0.024104,0.000782,0.031626,0.023747,0.000000,0.073274,0.000000,0.000000,0.012544,0.047716,0.000000,0.021907
1061.479199,0.001181,0.000724,0.022067,0.010976,0.000000,0.005832,0.006214,0.043066,0.000000,0.000000,0.000000,0.000633,0.006500,0.000000,0.000000,0.001356,0.000000,0.002873,0.021334,0.000000,0.000216,0.032007,0.000000,0.000000,0.025537,0.027520,0.004102,0.057768,0.000000,0.005426,0.047037,0.000000,0.000000,0.015968,0.017996,0.044616,0.020073,0.024441,0.000000,0.000342,0.014536,0.030886,0.053327,0.000000,0.030851,0.030442,0.000000,0.011703,0.000000,0.000000,0.022290,0.016675,0.010246,0.005654,0.000000,0.016605,0.004831,0.031073,0.032635,0.016943
1066.409861,0.036698,0.000000,0.034575,0.033111,0.000000,0.017497,0.000000,0.000000,0.028268,0.013509,0.007617,0.000000,0.025611,0.000000,0.023740,0.014799,0.033320,0.000000,0.000000,0.000000,0.010595,0.022507,0.010043,0.011150,0.016139,0.000000,0.000000,0.000000,0.000000,0.029853,0.021093,0.029817,0.002839,0.020536,0.000000,0.037698,0.000000,0.000000,0.001890,0.000000,0.020367,0.017210,0.012719,0.021571,0.005178,0.023261,0.009757,0.000000,0.025404,0.029399,0.023332,0.006233,0.000000,0.000000,0.004134,0.033135,0.006773,0.020621,0.017153,0.018269
1071.340524,0.000000,0.000000,0.003327,0.000000,0.000000,0.015195,0.014444,0.020251,0.000000,0.022809,0.003686,0.023081,0.000000,0.000000,0.000000,0.036483,0.022735,0.000000,0.002803,0.010224,0.014586,0.010907,0.001278,0.015113,0.003516,0.037521,0.018318,0.030797,0.019617,0.000000,0.018717,0.008368,0.000647,0.004866,0.027916,0.000000,0.008438,0.038043,0.000000,0.020959,0.055712,0.000000,0.033369,0.007363,0.012909,0.015912,0.027120,0.017515,0.031281,0.016833,0.001889,0.025021,0.000000,0.015966,0.004933,0.013915,0.007744,0.000455,0.000000,0.000000
1076.271186,0.025033,0.037382,0.020747,0.023920,0.009353,0.027504,0.000000,0.009574,0.000000,0.000000,0.025035,0.027409,0.001270,0.007378,0.012486,0.000000,0.000000,0.000000,0.006710,0.000000,0.024521,0.013983,0.000000,0.000000,0.000000,0.017680,0.024953,0.006126,0.001627,0.018678,0.006445,0.011503,0.000000,0.000000,0.000000,0.000000,0.018879,0.035564,0.000000,0.001683,0.035212,0.025415,0.023586,0.021609,0.034004,0.017845,0.002253,0.000000,0.022609,0.033141,0.029933,0.000000,0.000000,0.005132,0.016588,0.049199,0.000000,0.009342,0.000000,0.038112
1081.201849,0.018460,0.015331,0.056576,0.000000,0.022975,0.017079,0.020670,0.000000,0.029629,0.000000,0.001452,0.018937,0.015891,0.000000,0.007606,0.009871,0.015844,0.018180,0.034527,0.032611,0.000000,0.000000,0.017926,0.032153,0.010452,0.000000,0.019888,0.023823,0.001474,0.000000,0.021837,0.020683,0.017348,0.015864,0.000000,0.000000,0.000000,0.027395,0.016324,0.000000,0.017434,0.007439,0.020247,0.009190,0.015882,0.019419,0.019200,0.029501,0.035716,0.012974,0.014281,0.000000,0.000000,0.000000,0.007047,0.019918,0.014724,0.028426,0.018166,0.000000
1086.132512,0.025341,0.032290,0.000000,0.000000,0.009312,0.040291,0.011056,0.000000,0.003704,0.000904,0.000000,0.016507,0.017309,0.000000,0.000000,0.028348,0.014413,0.000000,0.033488,0.012162,0.000000,0.000000,0.000000,0.040569,0.015917,0.000000,0.013764,0.000000,0.018636,0.003517,0.057374,0.000000,0.019726,0.000000,0.004032,0.011864,0.000000,0.024215,0.000000,0.031819,0.003021,0.040494,0.009553,0.015127,0.011458,0.003900,0.034416,0.029124,0.040835,0.000000,0.034187,0.025391,0.018277,0.001117,0.004883,0.004941,0.024818,0.030612,0.011823,0.000000
1091.063174,0.043485,0.002852,0.029126,0.000000,0.000000,0.032243,0.021564,0.000000,0.016313,0.000000,0.031816,0.016043,0.002249,0.013143,0.007672,0.000000,0.040347,0.031617,0.017053,0.022682,0.002251,0.029990,0.013923,0.000000,0.000000,0.004847,0.013971,0.013582,0.003488,0.000000,0.019695,0.027211,0.000000,0.004024,0.000000,0.000000,0.000000,0.057226,0.018596,0.000157,0.030479,0.000000,0.026836,0.000000,0.000000,0.042626,0.004661,0.036224,0.007313,0.007978,0.000744,0.019566,0.000000,0.000000,0.000000,0.013708,0.013323,0.017647,0.025466,0.010383
1095.993837,0.036430,0.028423,0.038555,0.000000,0.014827,0.007341,0.001497,0.002656,0.000000,0.019156,0.000000,0.008721,0.003349,0.001881,0.000000,0.000000,0.000000,0.021799,0.042160,0.015066,0.012256,0.006241,0.004674,0.036210,0.000000,0.000000,0.000000,0.011689,0.021381,0.007768,0.000000,0.011795,0.039353,0.000000,0.016769,0.014082,0.000000,0.000000,0.000000,0.011569,0.018795,0.018054,0.024935,0.014581,0.027616,0.054645,0.000000,0.000000,0.004001,0.000000,0.003915,0.004520,0.000000,0.037706,0.000000,0.021613,0.010590,0.034059,0.000000,0.002886
1100.924499,0.000000,0.000765,0.015611,0.000000,0.000000,0.000656,0.000000,0.019948,0.000000,0.000000,0.007126,0.014041,0.037332,0.000000,0.010091,0.005940,0.000000,0.001062,0.000000,0.017500,0.008158,0.043659,0.017776,0.032405,0.023723,0.031458,0.026682,0.013031,0.000000,0.000000,0.015825,0.000000,0.008029,0.037552,0.000000,0.009612,0.000000,0.003247,0.007103,0.030515,0.039233,0.000000,0.000000,0.000000,0.023199,0.014776,0.008713,0.017871,0.004440,0.000000,0.000000,0.014570,0.000000,0.000000,0.006396,0.037928,0.058763,0.049193,0.034475,0.026447
1105.855162,0.000000,0.008814,0.021843,0.000000,0.011339,0.024043,0.035932,0.000000,0.016266,0.039546,0.000000,0.009524,0.000000,0.018678,0.000000,0.000000,0.000000,0.000000,0.015329,0.000627,0.001494,0.043562,0.010686,0.028108,0.000000,0.000000,0.000000,0.025773,0.000644,0.000000,0.045415,0.000000,0.023097,0.031969,0.000000,0.011368,0.000000,0.052231,0.000000,0.000000,0.021586,0.018295,0.027963,0.034062,0.000000,0.011546,0.008059,0.042988,0.013131,0.000000,0.004208,0.009028,0.013609,0.039798,0.013970,0.008949,0.015266,0.017812,0.034774,0.012118
1110.785824,0.024554,0.056458,0.031141,0.009759,0.000694,0.017495,0.001060,0.025511,0.000000,0.010072,0.000000,0.015054,0.000000,0.018719,0.000000,0.046436,0.000000,0.006948,0.000000,0.036837,0.011977,0.000000,0.004011,0.039235,0.016158,0.008014,0.000000,0.003586,0.026344,0.022244,0.032930,0.003840,0.034737,0.000000,0.000000,0.000000,0.005689,0.000000,0.024292,0.000000,0.034106,0.011573,0.012394,0.004068,0.000000,0.054378,0.059052,0.014992,0.009612,0.027926,0.000740,0.000000,0.000000,0.000000,0.001296,0.019943,0.046667,0.028701,0.000000,0.000000
1115.716487,0.000000,0.025569,0.000000,0.000000,0.060548,0.006532,0.028966,0.000000,0.025958,0.000000,0.000000,0.000000,0.000000,0.000000,0.030900,0.023059,0.000000,0.006868,0.029664,0.000000,0.000000,0.017719,0.018171,0.000000,0.000000,0.020844,0.000000,0.005783,0.000000,0.019295,0.003323,0.018808,0.000000,0.000000,0.028404,0.024714,0.034826,0.019170,0.000000,0.020977,0.001786,0.032573,0.000000,0.024051,0.014979,0.020749,0.009594,0.004122,0.009478,0.005416,0.025689,0.000000,0.045871,0.000000,0.000000,0.031465,0.000000,0.026799,0.002521,0.000000
1120.647149,0.009721,0.002795,0.015698,0.026640,0.027063,0.000000,0.011948,0.028959,0.000000,0.000000,0.023660,0.000000,0.012009,0.000000,0.000000,0.010466,0.001377,0.026792,0.006612,0.009735,0.059926,0.062782,0.024373,0.023205,0.000000,0.012386,0.000000,0.000000,0.021025,0.000000,0.018468,0.033185,0.010375,0.005603,0.017791,0.000495,0.000000,0.010480,0.006157,0.000000,0.013325,0.000000,0.002582,0.026598,0.005433,0.023415,0.009507,0.031780,0.045582,0.000000,0.008476,0.000000,0.000000,0.002938,0.000000,0.013614,0.000000,0.029103,0.050006,0.000000
1125.577812,0.025106,0.010346,0.000000,0.005769,0.000000,0.000000,0.016355,0.009284,0.000000,0.000000,0.023435,0.019432,0.000000,0.021212,0.000000,0.000000,0.012213,0.000000,0.023930,0.001489,0.021356,0.000000,0.000000,0.000000,0.037484,0.016883,0.011808,0.009309,0.019234,0.000000,0.000000,0.002901,0.017759,0.017333,0.000000,0.000000,0.030925,0.000000,0.011029,0.000000,0.017717,0.000106,0.029649,0.013958,0.034059,0.021690,0.029723,0.000000,0.015489,0.000132,0.000000,0.006862,0.024618,0.038051,0.000000,0.021668,0.000000,0.040885,0.029750,0.000000
1130.508475,0.000000,0.017800,0.000000,0.000000,0.000000,0.014620,0.037179,0.024129,0.012106,0.014653,0.000000,0.003690,0.038070,0.000000,0.023489,0.023116,0.000000,0.000000,0.037650,0.000000,0.022518,0.019495,0.009997,0.052759,0.019476,0.007913,0.017120,0.003051,0.010441,0.000000,0.023719,0.004459,0.022886,0.028164,0.009949,0.003543,0.019261,0.000000,0.000000,0.001242,0.002184,0.000000,0.034147,0.002257,0.000000,0.015286,0.000000,0.006415,0.006435,0.010961,0.008752,0.004055,0.019053,0.011453,0.017255,0.036310,0.000000,0.007359,0.012436,0.017993
1135.439137,0.000000,0.033773,0.000000,0.000000,0.004650,0.022266,0.010387,0.012097,0.014254,0.034511,0.017411,0.000000,0.000000,0.000000,0.000000,0.018741,0.000000,0.005654,0.000000,0.007169,0.000000,0.008700,0.000000,0.000000,0.018319,0.025199,0.026616,0.027952,0.000000,0.037769,0.000000,0.040028,0.015634,0.005705,0.000000,0.007473,0.020125,0.010026,0.000000,0.000000,0.024363,0.010299,0.015349,0.019565,0.007931,0.007885,0.006300,0.016281,0.042038,0.008675,0.004793,0.023789,0.025450,0.038118,0.001430,0.029576,0.000000,0.000000,0.009938,0.048611
1140.369800,0.014800,0.003236,0.005706,0.000000,0.000000,0.022891,0.029487,0.021491,0.008550,0.003820,0.001814,0.011868,0.018755,0.018459,0.000000,0.000000,0.026756,0.001646,0.045939,0.000000,0.014634,0.008617,0.000000,0.000000,0.000000,0.000000,0.003440,0.024213,0.000000,0.000000,0.003547,0.064578,0.019569,0.000000,0.000000,0.005470,0.025837,0.018922,0.000000,0.000000,0.010798,0.021757,0.039876,0.015044,0.020694,0.028435,0.009851,0.000265,0.000000,0.006483,0.000000,0.000000,0.012973,0.024752,0.000000,0.034520,0.008277,0.010467,0.016572,0.003678
1145.300462,0.010979,0.000000,0.011073,0.000000,0.000000,0.000000,0.000000,0.002930,0.000000,0.024375,0.010511,0.000000,0.020906,0.000000,0.005339,0.000000,0.000974,0.000000,0.011982,0.017119,0.042878,0.008072,0.033318,0.030774,0.006386,0.022645,0.000000,0.000000,0.000000,0.004695,0.003027,0.040254,0.000000,0.011927,0.030088,0.021474,0.000000,0.023050,0.000000,0.011270,0.011330,0.014494,0.032505,0.031338,0.017623,0.000000,0.009613,0.010017,0.013950,0.001909,0.020860,0.007757,0.000000,0.015811,0.005332,0.011322,0.013957,0.008451,0.030327,0.004271
1150.231125,0.005802,0.007120,0.016751,0.000000,0.000000,0.027180,0.020001,0.000000,0.022684,0.000000,0.011307,0.043035,0.033518,0.000000,0.022772,0.000000,0.009005,0.000000,0.000304,0.015612,0.038937,0.012754,0.027210,0.021914,0.013816,0.000000,0.000480,0.020325,0.000000,0.000601,0.000567,0.012084,0.000000,0.011498,0.014942,0.026237,0.022490,0.024997,0.000000,0.005732,0.005650,0.001764,0.000000,0.001702,0.000000,0.033837,0.019925,0.025993,0.025705,0.026694,0.020941,0.000880,0.049618,0.000000,0.004820,0.000000,0.004017,0.007092,0.011518,0.015464
1155.161787,0.010968,0.012486,0.000000,0.001003,0.028683,0.000000,0.000000,0.014082,0.000000,0.013331,0.019663,0.022369,0.000000,0.000000,0.012626,0.005484,0.022351,0.000000,0.000000,0.003213,0.009097,0.026489,0.000000,0.011402,0.000000,0.015879,0.000000,0.036160,0.026126,0.010389,0.042654,0.002494,0.012009,0.000000,0.042251,0.045695,0.000000,0.015654,0.000000,0.034930,0.016954,0.015653,0.000000,0.000000,0.000000,0.042210,0.016527,0.024644,0.027938,0.005920,0.018185,0.000000,0.014809,0.025921,0.032827,0.005926,0.010953,0.032672,0.025542,0.016585
1160.092450,0.000000,0.014237,0.044975,0.000000,0.005153,0.015578,0.001947,0.014795,0.000000,0.049285,0.000000,0.021600,0.032095,0.000000,0.036835,0.023242,0.000000,0.000000,0.000674,0.014766,0.000000,0.000000,0.000000,0.013461,0.038685,0.000000,0.000000,0.008815,0.000000,0.000000,0.038986,0.020880,0.000000,0.002634,0.000000,0.003079,0.000000,0.015105,0.012329,0.010101,0.000000,0.030143,0.025606,0.030981,0.002485,0.011703,0.000000,0.008939,0.000000,0.045946,0.045826,0.003607,0.000000,0.013312,0.008138,0.014934,0.000000,0.035694,0.007037,0.019838
1165.023112,0.000000,0.036022,0.029836,0.000000,0.000000,0.016126,0.004537,0.039864,0.000000,0.000000,0.006284,0.000000,0.004762,0.011314,0.004246,0.025804,0.000000,0.002752,0.000000,0.000000,0.010818,0.022255,0.024981,0.022114,0.000000,0.009342,0.039215,0.000000,0.000000,0.009779,0.008405,0.014332,0.000000,0.002100,0.024410,0.026773,0.008312,0.025728,0.041716,0.034240,0.035541,0.025919,0.003484,0.023444,0.048552,0.009393,0.034280,0.000000,0.000000,0.000000,0.000000,0.036650,0.034893,0.002011,0.000000,0.031480,0.000000,0.004302,0.000000,0.045308
1169.953775,0.007416,0.018078,0.021955,0.000000,0.000000,0.000000,0.010637,0.000000,0.000015,0.030054,0.012576,0.000000,0.002706,0.000000,0.017072,0.017919,0.051060,0.024802,0.007924,0.000000,0.002995,0.001273,0.000000,0.042186,0.021826,0.023466,0.000000,0.057243,0.002084,0.013718,0.015219,0.000000,0.000000,0.000000,0.005370,0.000000,0.016367,0.003319,0.000000,0.006929,0.027160,0.000000,0.008859,0.040415,0.000000,0.051733,0.006743,0.000000,0.000000,0.000000,0.031569,0.041846,0.011275,0.010006,0.008453,0.015570,0.000000,0.000000,0.020468,0.020093
1174.884438,0.000000,0.027067,0.002012,0.000000,0.000000,0.000000,0.034248,0.000000,0.022193,0.029028,0.010331,0.006418,0.000000,0.019381,0.000000,0.022538,0.001852,0.048422,0.003211,0.000000,0.022932,0.022891,0.004606,0.000000,0.000000,0.035104,0.000000,0.023001,0.009499,0.023851,0.043021,0.033084,0.008789,0.011264,0.009344,0.038979,0.000000,0.000000,0.008078,0.035639,0.030534,0.012253,0.026090,0.043877,0.003805,0.014046,0.027710,0.000000,0.002130,0.000000,0.025253,0.000000,0.000203,0.024669,0.018128,0.009686,0.004533,0.000000,0.008885,0.022225
1179.815100,0.000000,0.000000,0.007005,0.003790,0.011873,0.000000,0.000000,0.021188,0.000000,0.000000,0.000000,0.010503,0.000000,0.000000,0.009430,0.000000,0.000000,0.037741,0.039895,0.000000,0.000000,0.019430,0.000000,0.001489,0.000000,0.000000,0.016417,0.025861,0.000000,0.000000,0.008854,0.053914,0.018276,0.025662,0.008329,0.004841,0.000000,0.030306,0.002661,0.002365,0.043332,0.005693,0.015982,0.000000,0.027576,0.007694,0.017402,0.002018,0.039372,0.024789,0.002980,0.028684,0.024833,0.018434,0.000000,0.016222,0.035591,0.019617,0.040749,0.022917
1184.745763,0.019659,0.028169,0.018788,0.034479,0.009254,0.000000,0.005251,0.000000,0.017064,0.000000,0.039578,0.000000,0.000000,0.002193,0.033646,0.000000,0.000094,0.014033,0.000393,0.046452,0.005339,0.000517,0.008353,0.001330,0.000000,0.000000,0.010228,0.058495,0.022272,0.021623,0.006262,0.000000,0.006624,0.025068,0.017845,0.028282,0.010126,0.000000,0.021150,0.026657,0.026240,0.000000,0.009232,0.025507,0.020848,0.034879,0.027199,0.000000,0.016677,0.020934,0.044995,0.000000,0.015109,0.035872,0.003137,0.030273,0.000000,0.019715,0.024940,0.003511
1189.676425,0.009499,0.050335,0.016312,0.012169,0.033602,0.000000,0.000000,0.000000,0.019430,0.000000,0.000581,0.013020,0.000000,0.000000,0.015510,0.029751,0.000000,0.040759,0.026163,0.000000,0.013379,0.016718,0.031430,0.010521,0.019882,0.000000,0.018997,0.000000,0.024525,0.039815,0.000000,0.000000,0.000000,0.000000,0.028157,0.001307,0.008084,0.025619,0.000000,0.007907,0.016423,0.033664,0.000000,0.024318,0.037515,0.000000,0.040584,0.064021,0.025101,0.028146,0.000510,0.000000,0.025307,0.054416,0.000000,0.017537,0.025590,0.002004,0.032385,0.006000
1194.607088,0.017969,0.026572,0.000000,0.000000,0.001921,0.016733,0.025482,0.040288,0.000000,0.025454,0.022405,0.022242,0.013618,0.000000,0.009498,0.015613,0.000000,0.004894,0.027924,0.020118,0.000882,0.001635,0.002832,0.012228,0.000000,0.035261,0.000000,0.019231,0.001230,0.019938,0.041543,0.000849,0.000000,0.000000,0.005164,0.015471,0.015491,0.038817,0.000000,0.033982,0.046445,0.029262,0.060281,0.023627,0.001950,0.000000,0.014315,0.009660,0.003869,0.030628,0.025892,0.000000,0.014415,0.026359,0.000171,0.045585,0.026592,0.024035,0.000000,0.000000
1199.537750,0.000000,0.017280,0.022470,0.000000,0.032369,0.010005,0.000000,0.027656,0.000000,0.000325,0.012543,0.020783,0.005749,0.019789,0.000000,0.000000,0.000000,0.000000,0.044470,0.016758,0.027249,0.000000,0.009216,0.000000,0.000000,0.000000,0.000000,0.000000,0.026379,0.018259,0.017459,0.000000,0.010045,0.020047,0.011107,0.017174,0.001679,0.000000,0.000000,0.000000,0.016191,0.005321,0.000000,0.039444,0.002890,0.020069,0.010546,0.011481,0.010331,0.049119,0.034213,0.000000,0.034110,0.029942,0.005013,0.037190,0.007077,0.040210,0.035418,0.013509
1204.468413,0.000000,0.015544,0.062631,0.000000,0.017991,0.025392,0.012758,0.000000,0.000127,0.005060,0.030779,0.000000,0.000000,0.021597,0.000007,0.016601,0.004510,0.048682,0.001989,0.039570,0.000000,0.035317,0.043000,0.017835,0.000000,0.026627,0.028823,0.023040,0.000000,0.000000,0.014987,0.024417,0.013300,0.002636,0.002484,0.000000,0.000000,0.000000,0.000000,0.000000,0.026682,0.034308,0.016846,0.057873,0.029759,0.011452,0.026091,0.026247,0.032493,0.008318,0.017909,0.033723,0.024138,0.029242,0.037287,0.033079,0.025792,0.024700,0.000000,0.012531
1209.399076,0.000000,0.044997,0.000000,0.000000,0.013339,0.015396,0.000000,0.027862,0.000000,0.020835,0.000000,0.000000,0.003558,0.024886,0.000000,0.022818,0.004645,0.000000,0.020586,0.003621,0.000000,0.000000,0.027610,0.000000,0.000000,0.005200,0.000000,0.021540,0.002602,0.030223,0.007725,0.000000,0.009800,0.002543,0.009782,0.000000,0.023800,0.000951,0.006938,0.012692,0.000000,0.029975,0.045295,0.021329,0.012019,0.007544,0.018336,0.000000,0.027877,0.039265,0.012604,0.043159,0.010642,0.026837,0.026427,0.017101,0.041858,0.035257,0.039795,0.025518
1214.329738,0.000000,0.000000,0.027274,0.014004,0.000000,0.000000,0.016601,0.023508,0.012627,0.010252,0.045689,0.010628,0.045165,0.000000,0.020478,0.020528,0.014893,0.000000,0.000000,0.013316,0.003766,0.025210,0.037716,0.007308,0.000000,0.000000,0.005309,0.000570,0.009746,0.040685,0.000000,0.022271,0.005807,0.046656,0.000000,0.000000,0.017585,0.022254,0.000000,0.000000,0.015647,0.017742,0.024634,0.023135,0.016668,0.009169,0.052783,0.005763,0.017003,0.023391,0.042397,0.000000,0.018380,0.015677,0.019297,0.059952,0.004017,0.000000,0.027463,0.046482
1219.260401,0.014405,0.010941,0.015772,0.000000,0.000000,0.015288,0.022862,0.016185,0.000000,0.012220,0.005235,0.000000,0.011410,0.003365,0.000000,0.009282,0.000000,0.002406,0.000000,0.000000,0.024362,0.028107,0.023714,0.008688,0.000000,0.016817,0.010810,0.000000,0.014166,0.028635,0.032243,0.017762,0.005502,0.000000,0.023299,0.016813,0.006838,0.000000,0.000000,0.032286,0.025938,0.032931,0.010274,0.037983,0.000000,0.012263,0.018095,0.028150,0.040956,0.016904,0.048035,0.026795,0.038131,0.007648,0.000000,0.037272,0.022792,0.036300,0.041810,0.000000
1224.191063,0.000000,0.021281,0.006938,0.002071,0.026945,0.002068,0.000000,0.009053,0.020120,0.002402,0.000000,0.018417,0.000000,0.005622,0.013179,0.000000,0.000000,0.033439,0.001655,0.000000,0.005186,0.005777,0.034309,0.009107,0.005161,0.000000,0.000000,0.012160,0.033623,0.016284,0.002506,0.024220,0.000000,0.000000,0.018118,0.004224,0.043368,0.036051,0.000000,0.003277,0.039164,0.024529,0.007952,0.040768,0.005231,0.019006,0.012800,0.005436,0.013379,0.050539,0.018781,0.024167,0.019877,0.011632,0.021219,0.048963,0.010038,0.017974,0.053791,0.043671
